day;HH:MM:SS;gru
14;12:36:30;8.773
14;12:37:00;8.714
14;12:37:30;8.598
14;12:38:00;8.416
14;12:38:30;8.229
14;12:39:00;8.066
14;12:39:30;7.978
14;12:40:00;7.931
14;12:40:30;7.896
14;12:41:00;7.896
14;12:41:30;7.920
14;12:42:00;7.985
14;12:42:30;8.033
14;12:43:00;8.073
14;12:43:30;8.078
14;12:44:00;8.021
14;12:44:30;7.896
14;12:45:00;7.719
14;12:45:30;7.529
14;12:46:00;7.358
14;12:46:30;7.254
14;12:47:00;7.208
14;12:47:30;7.197
14;12:48:00;7.191
14;12:48:30;7.241
14;12:49:00;7.330
14;12:49:30;7.396
14;12:50:00;7.395
14;12:50:30;7.376
14;12:51:00;7.401
14;12:51:30;7.456
14;12:52:00;7.522
14;12:52:30;7.577
14;12:53:00;7.616
14;12:53:30;7.569
14;12:54:00;7.405
14;12:54:30;7.144
14;12:55:00;6.879
14;12:55:30;6.657
14;12:56:00;6.507
14;12:56:30;6.428
14;12:57:00;6.453
14;12:57:30;6.613
14;12:58:00;6.918
14;12:58:30;7.288
14;12:59:00;7.607
14;12:59:30;7.822
14;13:00:00;7.945
14;13:00:30;8.027
14;13:01:00;8.097
14;13:01:30;8.140
14;13:02:00;8.123
14;13:02:30;8.036
14;13:03:00;7.895
14;13:03:30;7.746
14;13:04:00;7.628
14;13:04:30;7.608
14;13:05:00;7.673
14;13:05:30;7.797
14;13:06:00;7.960
14;13:06:30;8.138
14;13:07:00;8.317
14;13:07:30;8.419
14;13:08:00;8.383
14;13:08:30;8.174
14;13:09:00;7.857
14;13:09:30;7.556
14;13:10:00;7.335
14;13:10:30;7.225
14;13:11:00;7.177
14;13:11:30;7.159
14;13:12:00;7.168
14;13:12:30;7.240
14;13:13:00;7.372
14;13:13:30;7.533
14;13:14:00;7.680
14;13:14:30;7.824
14;13:15:00;7.933
14;13:15:30;8.031
14;13:16:00;8.095
14;13:16:30;8.127
14;13:17:00;8.121
14;13:17:30;8.037
14;13:18:00;7.887
14;13:18:30;7.719
14;13:19:00;7.584
14;13:19:30;7.498
14;13:20:00;7.416
14;13:20:30;7.367
14;13:21:00;7.330
14;13:21:30;7.316
14;13:22:00;7.274
14;13:22:30;7.184
14;13:23:00;7.059
14;13:23:30;6.940
14;13:24:00;6.852
14;13:24:30;6.797
14;13:25:00;6.757
14;13:25:30;6.760
14;13:26:00;6.778
14;13:26:30;6.801
14;13:27:00;6.807
14;13:27:30;6.786
14;13:28:00;6.781
14;13:28:30;6.783
14;13:29:00;6.798
14;13:29:30;6.813
14;13:30:00;6.847
14;13:30:30;6.912
14;13:31:00;6.961
14;13:31:30;6.970
14;13:32:00;6.920
14;13:32:30;6.871
14;13:33:00;6.864
14;13:33:30;6.918
14;13:34:00;6.998
14;13:34:30;7.048
14;13:35:00;7.040
14;13:35:30;6.985
14;13:36:00;6.888
14;13:36:30;6.781
14;13:37:00;6.683
14;13:37:30;6.591
14;13:38:00;6.521
14;13:38:30;6.454
14;13:39:00;6.457
14;13:39:30;6.481
14;13:40:00;6.502
14;13:40:30;6.467
14;13:41:00;6.391
14;13:41:30;6.314
14;13:42:00;6.253
14;13:42:30;6.223
14;13:43:00;6.214
14;13:43:30;6.220
14;13:44:00;6.197
14;13:44:30;6.145
14;13:45:00;6.104
14;13:45:30;6.112
14;13:46:00;6.179
14;13:46:30;6.281
14;13:47:00;6.379
14;13:47:30;6.441
14;13:48:00;6.466
14;13:48:30;6.450
14;13:49:00;6.435
14;13:49:30;6.382
14;13:50:00;6.362
14;13:50:30;6.381
14;13:51:00;6.411
14;13:51:30;6.405
14;13:52:00;6.369
14;13:52:30;6.332
14;13:53:00;6.307
14;13:53:30;6.258
14;13:54:00;6.200
14;13:54:30;6.162
14;13:55:00;6.158
14;13:55:30;6.184
14;13:56:00;6.242
14;13:56:30;6.335
14;13:57:00;6.440
14;13:57:30;6.530
14;13:58:00;6.585
14;13:58:30;6.613
14;13:59:00;6.617
14;13:59:30;6.585
14;14:00:00;6.523
14;14:00:30;6.396
14;14:01:00;6.227
14;14:01:30;6.076
14;14:02:00;6.036
14;14:02:30;6.101
14;14:03:00;6.237
14;14:03:30;6.373
14;14:04:00;6.498
14;14:04:30;6.587
14;14:05:00;6.649
14;14:05:30;6.715
14;14:06:00;6.779
14;14:06:30;6.816
14;14:07:00;6.793
14;14:07:30;6.747
14;14:08:00;6.709
14;14:08:30;6.726
14;14:09:00;6.780
14;14:09:30;6.889
14;14:10:00;7.028
14;14:10:30;7.187
14;14:11:00;7.355
14;14:11:30;7.511
14;14:12:00;7.651
14;14:12:30;7.726
14;14:13:00;7.734
14;14:13:30;7.683
14;14:14:00;7.608
14;14:14:30;7.582
14;14:15:00;7.638
14;14:15:30;7.764
14;14:16:00;7.872
14;14:16:30;7.932
14;14:17:00;7.944
14;14:17:30;7.919
14;14:18:00;7.832
14;14:18:30;7.701
14;14:19:00;7.560
14;14:19:30;7.455
14;14:20:00;7.384
14;14:20:30;7.354
14;14:21:00;7.375
14;14:21:30;7.462
14;14:22:00;7.650
14;14:22:30;7.901
14;14:23:00;8.176
14;14:23:30;8.408
14;14:24:00;8.564
14;14:24:30;8.626
14;14:25:00;8.573
14;14:25:30;8.420
14;14:26:00;8.249
14;14:26:30;8.155
14;14:27:00;8.183
14;14:27:30;8.290
14;14:28:00;8.452
14;14:28:30;8.648
14;14:29:00;8.885
14;14:29:30;9.121
14;14:30:00;9.345
14;14:30:30;9.539
14;14:31:00;9.690
14;14:31:30;9.796
14;14:32:00;9.821
14;14:32:30;9.713
14;14:33:00;9.509
14;14:33:30;9.296
14;14:34:00;9.174
14;14:34:30;9.170
14;14:35:00;9.272
14;14:35:30;9.447
14;14:36:00;9.634
14;14:36:30;9.768
14;14:37:00;9.897
14;14:37:30;10.046
14;14:38:00;10.254
14;14:38:30;10.456
14;14:39:00;10.653
14;14:39:30;10.801
14;14:40:00;10.885
14;14:40:30;10.867
14;14:41:00;10.810
14;14:41:30;10.761
14;14:42:00;10.741
14;14:42:30;10.777
14;14:43:00;10.915
14;14:43:30;11.144
14;14:44:00;11.304
14;14:44:30;11.378
14;14:45:00;11.358
14;14:45:30;11.369
14;14:46:00;11.384
14;14:46:30;11.429
14;14:47:00;11.495
14;14:47:30;11.528
14;14:48:00;11.505
14;14:48:30;11.430
14;14:49:00;11.362
14;14:49:30;11.275
14;14:50:00;11.175
14;14:50:30;11.053
14;14:51:00;10.942
14;14:51:30;10.828
14;14:52:00;10.710
14;14:52:30;10.618
14;14:53:00;10.590
14;14:53:30;10.660
14;14:54:00;10.814
14;14:54:30;11.097
14;14:55:00;11.390
14;14:55:30;11.654
14;14:56:00;11.767
14;14:56:30;11.824
14;14:57:00;11.870
14;14:57:30;11.943
14;14:58:00;12.015
14;14:58:30;12.062
14;14:59:00;12.112
14;14:59:30;12.208
14;15:00:00;12.345
14;15:00:30;12.456
14;15:01:00;12.506
14;15:01:30;12.524
14;15:02:00;12.525
14;15:02:30;12.541
14;15:03:00;12.549
14;15:03:30;12.543
14;15:04:00;12.489
14;15:04:30;12.389
14;15:05:00;12.250
14;15:05:30;12.099
14;15:06:00;11.974
14;15:06:30;11.932
14;15:07:00;11.967
14;15:07:30;12.013
14;15:08:00;12.027
14;15:08:30;11.997
14;15:09:00;11.965
14;15:09:30;11.921
14;15:10:00;11.884
14;15:10:30;11.882
14;15:11:00;11.992
14;15:11:30;12.284
14;15:12:00;12.692
14;15:12:30;13.118
14;15:13:00;13.463
14;15:13:30;13.757
14;15:14:00;14.020
14;15:14:30;14.243
14;15:15:00;14.432
14;15:15:30;14.666
14;15:16:00;14.982
14;15:16:30;15.288
14;15:17:00;15.470
14;15:17:30;15.562
14;15:18:00;15.686
14;15:18:30;15.923
14;15:19:00;16.179
14;15:19:30;16.351
14;15:20:00;16.441
14;15:20:30;16.512
14;15:21:00;16.638
14;15:21:30;16.818
14;15:22:00;16.980
14;15:22:30;17.133
14;15:23:00;17.283
14;15:23:30;17.491
14;15:24:00;17.698
14;15:24:30;17.853
14;15:25:00;18.004
14;15:25:30;18.178
14;15:26:00;18.334
14;15:26:30;18.405
14;15:27:00;18.434
14;15:27:30;18.511
14;15:28:00;18.499
14;15:28:30;18.258
14;15:29:00;17.773
14;15:29:30;17.307
14;15:30:00;17.111
14;15:30:30;17.185
14;15:31:00;17.332
14;15:31:30;17.400
14;15:32:00;17.307
14;15:32:30;17.192
14;15:33:00;17.079
14;15:33:30;17.016
14;15:34:00;17.007
14;15:34:30;16.889
14;15:35:00;16.889
14;15:35:30;16.889
14;15:36:00;16.889
14;12:28:00;14.961
14;12:28:30;14.961
14;12:29:00;14.961
14;12:29:30;14.961
14;12:30:00;14.961
14;12:30:30;13.652
14;12:31:00;12.316
14;12:31:30;10.949
14;12:32:00;9.475
14;12:32:30;7.916
14;12:33:00;6.490
14;12:33:30;5.516
14;12:34:00;5.118
14;12:34:30;5.239
14;12:35:00;5.683
14;12:35:30;6.291
14;12:36:00;6.862
14;12:36:30;7.313
14;12:37:00;7.560
14;12:37:30;7.546
14;12:38:00;7.267
14;12:38:30;6.795
14;12:39:00;6.405
14;12:39:30;6.232
14;12:40:00;6.314
14;12:40:30;6.649
14;12:41:00;7.136
14;12:41:30;7.713
14;12:42:00;8.294
14;12:42:30;8.971
14;12:43:00;9.772
14;12:43:30;10.594
14;12:44:00;11.246
14;12:44:30;11.663
14;12:45:00;11.822
14;12:45:30;11.792
14;12:46:00;11.680
14;12:46:30;11.640
14;12:47:00;11.677
14;12:47:30;11.764
14;12:48:00;11.794
14;12:48:30;11.779
14;12:49:00;11.754
14;12:49:30;11.754
14;12:50:00;11.774
14;12:50:30;11.806
14;12:51:00;11.865
14;12:51:30;12.018
14;12:52:00;12.324
14;12:52:30;12.769
14;12:53:00;13.215
14;12:53:30;13.595
14;12:54:00;13.862
14;12:54:30;14.039
14;12:55:00;14.073
14;12:55:30;14.080
14;12:56:00;14.128
14;12:56:30;14.249
14;12:57:00;14.353
14;12:57:30;14.457
14;12:58:00;14.595
14;12:58:30;14.861
14;12:59:00;15.188
14;12:59:30;15.472
14;13:00:00;15.532
14;13:00:30;15.407
14;13:01:00;15.243
14;13:01:30;15.113
14;13:02:00;15.015
14;13:02:30;14.926
14;13:03:00;14.923
14;13:03:30;15.036
14;13:04:00;15.179
14;13:04:30;15.333
14;13:05:00;15.438
14;13:05:30;15.499
14;13:06:00;15.448
14;13:06:30;15.273
14;13:07:00;14.978
14;13:07:30;14.614
14;13:08:00;14.291
14;13:08:30;14.079
14;13:09:00;13.940
14;13:09:30;13.838
14;13:10:00;13.760
14;13:10:30;13.791
14;13:11:00;13.919
14;13:11:30;14.075
14;13:12:00;14.205
14;13:12:30;14.206
14;13:13:00;14.044
14;13:13:30;13.697
14;13:14:00;13.253
14;13:14:30;12.886
14;13:15:00;12.705
14;13:15:30;12.756
14;13:16:00;12.986
14;13:16:30;13.358
14;13:17:00;13.832
14;13:17:30;14.318
14;13:18:00;14.739
14;13:18:30;15.019
14;13:19:00;15.135
14;13:19:30;15.148
14;13:20:00;15.071
14;13:20:30;14.913
14;13:21:00;14.699
14;13:21:30;14.555
14;13:22:00;14.544
14;13:22:30;14.632
14;13:23:00;14.790
14;13:23:30;14.951
14;13:24:00;15.106
14;13:24:30;15.189
14;13:25:00;15.149
14;13:25:30;14.896
14;13:26:00;14.430
14;13:26:30;13.891
14;13:27:00;13.340
14;13:27:30;12.792
14;13:28:00;12.301
14;13:28:30;11.928
14;13:29:00;11.685
14;13:29:30;11.539
14;13:30:00;11.463
14;13:30:30;11.439
14;13:31:00;11.493
14;13:31:30;11.586
14;13:32:00;11.627
14;13:32:30;11.492
14;13:33:00;11.177
14;13:33:30;10.782
14;13:34:00;10.413
14;13:34:30;10.086
14;13:35:00;9.807
14;13:35:30;9.575
14;13:36:00;9.445
14;13:36:30;9.416
14;13:37:00;9.438
14;13:37:30;9.500
14;13:38:00;9.614
14;13:38:30;9.753
14;13:39:00;9.871
14;13:39:30;9.932
14;13:40:00;9.925
14;13:40:30;9.830
14;13:41:00;9.639
14;13:41:30;9.383
14;13:42:00;9.087
14;13:42:30;8.790
14;13:43:00;8.549
14;13:43:30;8.404
14;13:44:00;8.302
14;13:44:30;8.203
14;13:45:00;8.099
14;13:45:30;8.017
14;13:46:00;7.988
14;13:46:30;8.013
14;13:47:00;8.104
14;13:47:30;8.227
14;13:48:00;8.345
14;13:48:30;8.381
14;13:49:00;8.338
14;13:49:30;8.244
14;13:50:00;8.114
14;13:50:30;7.937
14;13:51:00;7.746
14;13:51:30;7.632
14;13:52:00;7.591
14;13:52:30;7.601
14;13:53:00;7.621
14;13:53:30;7.674
14;13:54:00;7.780
14;13:54:30;7.958
14;13:55:00;8.186
14;13:55:30;8.424
14;13:56:00;8.641
14;13:56:30;8.801
14;13:57:00;8.877
14;13:57:30;8.904
14;13:58:00;8.920
14;13:58:30;8.929
14;13:59:00;8.916
14;13:59:30;8.869
14;14:00:00;8.807
14;14:00:30;8.757
14;14:01:00;8.737
14;14:01:30;8.734
14;14:02:00;8.692
14;14:02:30;8.634
14;14:03:00;8.597
14;14:03:30;8.620
14;14:04:00;8.685
14;14:04:30;8.725
14;14:05:00;8.705
14;14:05:30;8.622
14;14:06:00;8.513
14;14:06:30;8.370
14;14:07:00;8.179
14;14:07:30;7.941
14;14:08:00;7.648
14;14:08:30;7.339
14;14:09:00;7.044
14;14:09:30;6.824
14;14:10:00;6.694
14;14:10:30;6.663
14;14:11:00;6.733
14;14:11:30;6.866
14;14:12:00;7.052
14;14:12:30;7.283
14;14:13:00;7.541
14;14:13:30;7.784
14;14:14:00;7.959
14;14:14:30;8.038
14;14:15:00;8.007
14;14:15:30;7.916
14;14:16:00;7.822
14;14:16:30;7.783
14;14:17:00;7.819
14;14:17:30;7.955
14;14:18:00;8.159
14;14:18:30;8.404
14;14:19:00;8.649
14;14:19:30;8.881
14;14:20:00;9.063
14;14:20:30;9.180
14;14:21:00;9.228
14;14:21:30;9.196
14;14:22:00;9.124
14;14:22:30;9.014
14;14:23:00;8.872
14;14:23:30;8.661
14;14:24:00;8.409
14;14:24:30;8.167
14;14:25:00;7.989
14;14:25:30;7.918
14;14:26:00;7.927
14;14:26:30;7.995
14;14:27:00;8.022
14;14:27:30;8.014
14;14:28:00;7.939
14;14:28:30;7.843
14;14:29:00;7.704
14;14:29:30;7.559
14;14:30:00;7.447
14;14:30:30;7.395
14;14:31:00;7.401
14;14:31:30;7.440
14;14:32:00;7.531
14;14:32:30;7.631
14;14:33:00;7.698
14;14:33:30;7.739
14;14:34:00;7.779
14;14:34:30;7.845
14;14:35:00;7.910
14;14:35:30;7.977
14;14:36:00;8.015
14;14:36:30;8.018
14;14:37:00;7.973
14;14:37:30;7.911
14;14:38:00;7.833
14;14:38:30;7.763
14;14:39:00;7.685
14;14:39:30;7.600
14;14:40:00;7.487
14;14:40:30;7.321
14;14:41:00;7.139
14;14:41:30;6.952
14;14:42:00;6.808
14;14:42:30;6.656
14;14:43:00;6.509
14;14:43:30;6.397
14;14:44:00;6.360
14;14:44:30;6.384
14;14:45:00;6.415
14;14:45:30;6.446
14;14:46:00;6.481
14;14:46:30;6.498
14;14:47:00;6.473
14;14:47:30;6.397
14;14:48:00;6.348
14;14:48:30;6.378
14;14:49:00;6.516
14;14:49:30;6.719
14;14:50:00;6.973
14;14:50:30;7.220
14;14:51:00;7.470
14;14:51:30;7.666
14;14:52:00;7.804
14;14:52:30;7.832
14;14:53:00;7.810
14;14:53:30;7.815
14;14:54:00;7.861
14;14:54:30;7.928
14;14:55:00;7.979
14;14:55:30;8.039
14;14:56:00;8.069
14;14:56:30;8.051
14;14:57:00;8.029
14;14:57:30;8.097
14;14:58:00;8.296
14;14:58:30;8.575
14;14:59:00;8.860
14;14:59:30;9.068
14;15:00:00;9.216
14;15:00:30;9.283
14;15:01:00;9.309
14;15:01:30;9.282
14;15:02:00;9.273
14;15:02:30;9.343
14;15:03:00;9.537
14;15:03:30;9.811
14;15:04:00;10.080
14;15:04:30;10.281
14;15:05:00;10.407
14;15:05:30;10.470
14;15:06:00;10.524
14;15:06:30;10.592
14;15:07:00;10.704
14;15:07:30;10.831
14;15:08:00;10.890
14;15:08:30;10.806
14;15:09:00;10.589
14;15:09:30;10.273
14;15:10:00;9.931
14;15:10:30;9.574
14;15:11:00;9.322
14;15:11:30;9.215
14;15:12:00;9.247
14;15:12:30;9.343
14;15:13:00;9.416
14;15:13:30;9.432
14;15:14:00;9.374
14;15:14:30;9.293
14;15:15:00;9.219
14;15:15:30;9.117
14;15:16:00;9.008
14;15:16:30;8.824
14;15:17:00;8.637
14;15:17:30;8.390
14;15:18:00;8.186
14;15:18:30;8.022
14;15:19:00;7.989
14;15:19:30;7.987
14;15:20:00;8.010
14;15:20:30;7.977
14;15:21:00;7.901
14;15:21:30;7.699
14;15:22:00;7.325
14;15:22:30;6.820
14;15:23:00;6.277
14;15:23:30;5.830
14;15:24:00;5.519
14;15:24:30;5.373
14;15:25:00;5.308
14;15:25:30;5.304
14;15:26:00;5.300
14;15:26:30;5.254
14;15:27:00;5.207
14;15:27:30;5.145
14;15:28:00;5.122
14;15:28:30;5.058
14;15:29:00;5.004
14;15:29:30;4.973
14;15:30:00;5.041
14;15:30:30;5.176
14;15:31:00;5.438
14;15:31:30;5.795
14;15:32:00;6.239
14;15:32:30;6.725
14;15:33:00;7.241
14;15:33:30;7.709
14;15:34:00;8.035
14;15:34:30;8.171
14;15:35:00;8.162
14;15:35:30;8.086
14;15:36:00;8.028
14;15:36:30;8.126
14;15:37:00;8.433
14;15:37:30;8.895
14;15:38:00;9.356
14;15:38:30;9.777
14;15:39:00;10.125
14;15:39:30;10.394
14;15:40:00;10.525
14;15:40:30;10.510
14;15:41:00;10.415
14;15:41:30;10.270
14;15:42:00;10.121
14;15:42:30;9.963
14;15:43:00;9.867
14;15:43:30;9.810
14;15:44:00;9.798
14;15:44:30;9.737
14;15:45:00;9.654
14;15:45:30;9.552
14;15:46:00;9.424
14;15:46:30;9.186
14;15:47:00;8.748
14;15:47:30;8.206
14;15:48:00;7.711
14;15:48:30;7.426
14;15:49:00;7.239
14;15:49:30;7.106
14;15:50:00;6.932
14;15:50:30;6.768
14;15:51:00;6.602
14;15:51:30;6.497
14;15:52:00;6.512
14;15:52:30;6.690
14;15:53:00;6.915
14;15:53:30;7.112
14;15:54:00;7.295
14;15:54:30;7.521
14;15:55:00;7.800
14;15:55:30;8.027
14;15:56:00;8.226
14;15:56:30;8.433
14;15:57:00;8.686
14;15:57:30;8.921
14;15:58:00;9.059
14;15:58:30;9.081
14;15:59:00;9.014
14;15:59:30;8.931
14;16:00:00;8.852
14;16:00:30;8.884
14;16:01:00;9.041
14;16:01:30;9.422
14;16:02:00;9.834
14;16:02:30;10.077
14;16:03:00;9.973
14;16:03:30;9.696
14;16:04:00;9.380
14;16:04:30;9.020
14;16:05:00;8.595
14;16:05:30;8.163
14;16:06:00;7.815
14;16:06:30;7.409
14;16:07:00;6.868
14;16:07:30;6.226
14;16:08:00;5.712
14;16:08:30;5.435
14;16:09:00;5.318
14;16:09:30;5.228
14;16:10:00;5.113
14;16:10:30;4.985
14;16:11:00;4.888
14;16:11:30;4.806
14;16:12:00;4.659
14;16:12:30;4.362
14;16:13:00;4.001
14;16:13:30;3.765
14;16:14:00;3.623
14;16:14:30;3.690
14;16:15:00;3.690
14;16:15:30;3.690
14;16:16:00;3.690
14;13:08:00;14.549
14;13:08:30;14.549
14;13:09:00;14.549
14;13:09:30;14.549
14;13:10:00;14.549
14;13:10:30;14.711
14;13:11:00;14.833
14;13:11:30;14.896
14;13:12:00;14.937
14;13:12:30;14.885
14;13:13:00;14.763
14;13:13:30;14.504
14;13:14:00;14.248
14;13:14:30;14.020
14;13:15:00;13.934
14;13:15:30;13.922
14;13:16:00;13.860
14;13:16:30;13.660
14;13:17:00;13.321
14;13:17:30;12.852
14;13:18:00;12.265
14;13:18:30;11.590
14;13:19:00;10.894
14;13:19:30;10.140
14;13:20:00;9.301
14;13:20:30;8.518
14;13:21:00;7.850
14;13:21:30;7.315
14;13:22:00;6.823
14;13:22:30;6.353
14;13:23:00;5.984
14;13:23:30;5.725
14;13:24:00;5.613
14;13:24:30;5.582
14;13:25:00;5.631
14;13:25:30;5.662
14;13:26:00;5.637
14;13:26:30;5.600
14;13:27:00;5.607
14;13:27:30;5.687
14;13:28:00;5.846
14;13:28:30;6.063
14;13:29:00;6.343
14;13:29:30;6.624
14;13:30:00;6.937
14;13:30:30;7.218
14;13:31:00;7.473
14;13:31:30;7.722
14;13:32:00;8.030
14;13:32:30;8.380
14;13:33:00;8.721
14;13:33:30;8.947
14;13:34:00;9.077
14;13:34:30;9.125
14;13:35:00;9.123
14;13:35:30;9.074
14;13:36:00;9.053
14;13:36:30;9.117
14;13:37:00;9.206
14;13:37:30;9.265
14;13:38:00;9.268
14;13:38:30;9.240
14;13:39:00;9.187
14;13:39:30;9.084
14;13:40:00;8.905
14;13:40:30;8.559
14;13:41:00;8.118
14;13:41:30;7.591
14;13:42:00;7.056
14;13:42:30;6.467
14;13:43:00;5.894
14;13:43:30;5.446
14;13:44:00;5.244
14;13:44:30;5.266
14;13:45:00;5.381
14;13:45:30;5.467
14;13:46:00;5.498
14;13:46:30;5.486
14;13:47:00;5.395
14;13:47:30;5.294
14;13:48:00;5.168
14;13:48:30;5.074
14;13:49:00;5.013
14;13:49:30;4.993
14;13:50:00;5.047
14;13:50:30;5.168
14;13:51:00;5.408
14;13:51:30;5.750
14;13:52:00;6.140
14;13:52:30;6.488
14;13:53:00;6.822
14;13:53:30;7.168
14;13:54:00;7.461
14;13:54:30;7.611
14;13:55:00;7.569
14;13:55:30;7.532
14;13:56:00;7.579
14;13:56:30;7.755
14;13:57:00;7.954
14;13:57:30;8.155
14;13:58:00;8.326
14;13:58:30;8.507
14;13:59:00;8.702
14;13:59:30;8.901
14;14:00:00;9.079
14;14:00:30;9.225
14;14:01:00;9.348
14;14:01:30;9.454
14;14:02:00;9.478
14;14:02:30;9.441
14;14:03:00;9.368
14;14:03:30;9.297
14;14:04:00;9.240
14;14:04:30;9.220
14;14:05:00;9.245
14;14:05:30;9.323
14;14:06:00;9.316
14;14:06:30;9.218
14;14:07:00;9.040
14;14:07:30;8.872
14;14:08:00;8.719
14;14:08:30;8.545
14;14:09:00;8.371
14;14:09:30;8.213
14;14:10:00;8.078
14;14:10:30;7.974
14;14:11:00;7.872
14;14:11:30;7.777
14;14:12:00;7.661
14;14:12:30;7.573
14;14:13:00;7.533
14;14:13:30;7.519
14;14:14:00;7.488
14;14:14:30;7.371
14;14:15:00;7.202
14;14:15:30;6.990
14;14:16:00;6.783
14;14:16:30;6.598
14;14:17:00;6.415
14;14:17:30;6.211
14;14:18:00;6.002
14;14:18:30;5.859
14;14:19:00;5.817
14;14:19:30;5.864
14;14:20:00;5.995
14;14:20:30;6.193
14;14:21:00;6.406
14;14:21:30;6.571
14;14:22:00;6.620
14;14:22:30;6.546
14;14:23:00;6.401
14;14:23:30;6.248
14;14:24:00;6.187
14;14:24:30;6.223
14;14:25:00;6.358
14;14:25:30;6.493
14;14:26:00;6.630
14;14:26:30;6.735
14;14:27:00;6.861
14;14:27:30;7.016
14;14:28:00;7.189
14;14:28:30;7.307
14;14:29:00;7.333
14;14:29:30;7.288
14;14:30:00;7.192
14;14:30:30;7.022
14;14:31:00;6.797
14;14:31:30;6.588
14;14:32:00;6.454
14;14:32:30;6.438
14;14:33:00;6.522
14;14:33:30;6.675
14;14:34:00;6.817
14;14:34:30;6.863
14;14:35:00;6.776
14;14:35:30;6.600
14;14:36:00;6.407
14;14:36:30;6.216
14;14:37:00;6.026
14;14:37:30;5.828
14;14:38:00;5.661
14;14:38:30;5.568
14;14:39:00;5.561
14;14:39:30;5.602
14;14:40:00;5.615
14;14:40:30;5.564
14;14:41:00;5.480
14;14:41:30;5.434
14;14:42:00;5.419
14;14:42:30;5.420
14;14:43:00;5.392
14;14:43:30;5.377
14;14:44:00;5.373
14;14:44:30;5.375
14;14:45:00;5.383
14;14:45:30;5.440
14;14:46:00;5.580
14;14:46:30;5.763
14;14:47:00;5.906
14;14:47:30;6.007
14;14:48:00;6.065
14;14:48:30;6.099
14;14:49:00;6.080
14;14:49:30;6.055
14;14:50:00;6.068
14;14:50:30;6.151
14;14:51:00;6.283
14;14:51:30;6.446
14;14:52:00;6.527
14;14:52:30;6.511
14;14:53:00;6.392
14;14:53:30;6.275
14;14:54:00;6.148
14;14:54:30;5.985
14;14:55:00;5.786
14;14:55:30;5.585
14;14:56:00;5.418
14;14:56:30;5.273
14;14:57:00;5.161
14;14:57:30;5.107
14;14:58:00;5.133
14;14:58:30;5.248
14;14:59:00;5.390
14;14:59:30;5.512
14;15:00:00;5.568
14;15:00:30;5.566
14;15:01:00;5.499
14;15:01:30;5.385
14;15:02:00;5.249
14;15:02:30;5.170
14;15:03:00;5.150
14;15:03:30;5.160
14;15:04:00;5.155
14;15:04:30;5.141
14;15:05:00;5.167
14;15:05:30;5.263
14;15:06:00;5.418
14;15:06:30;5.570
14;15:07:00;5.662
14;15:07:30;5.697
14;15:08:00;5.710
14;15:08:30;5.700
14;15:09:00;5.655
14;15:09:30;5.581
14;15:10:00;5.491
14;15:10:30;5.403
14;15:11:00;5.329
14;15:11:30;5.294
14;15:12:00;5.318
14;15:12:30;5.370
14;15:13:00;5.415
14;15:13:30;5.427
14;15:14:00;5.445
14;15:14:30;5.492
14;15:15:00;5.580
14;15:15:30;5.699
14;15:16:00;5.821
14;15:16:30;5.932
14;15:17:00;6.028
14;15:17:30;6.137
14;15:18:00;6.261
14;15:18:30;6.379
14;15:19:00;6.484
14;15:19:30;6.582
14;15:20:00;6.671
14;15:20:30;6.773
14;15:21:00;6.878
14;15:21:30;6.954
14;15:22:00;6.969
14;15:22:30;6.938
14;15:23:00;6.917
14;15:23:30;6.916
14;15:24:00;6.960
14;15:24:30;7.032
14;15:25:00;7.118
14;15:25:30;7.152
14;15:26:00;7.100
14;15:26:30;6.966
14;15:27:00;6.796
14;15:27:30;6.631
14;15:28:00;6.514
14;15:28:30;6.466
14;15:29:00;6.467
14;15:29:30;6.461
14;15:30:00;6.416
14;15:30:30;6.335
14;15:31:00;6.256
14;15:31:30;6.205
14;15:32:00;6.224
14;15:32:30;6.331
14;15:33:00;6.495
14;15:33:30;6.685
14;15:34:00;6.871
14;15:34:30;7.029
14;15:35:00;7.118
14;15:35:30;7.142
14;15:36:00;7.204
14;15:36:30;7.339
14;15:37:00;7.523
14;15:37:30;7.652
14;15:38:00;7.709
14;15:38:30;7.675
14;15:39:00;7.580
14;15:39:30;7.438
14;15:40:00;7.309
14;15:40:30;7.197
14;15:41:00;7.092
14;15:41:30;6.916
14;15:42:00;6.678
14;15:42:30;6.420
14;15:43:00;6.227
14;15:43:30;6.098
14;15:44:00;5.976
14;15:44:30;5.853
14;15:45:00;5.734
14;15:45:30;5.633
14;15:46:00;5.516
14;15:46:30;5.386
14;15:47:00;5.302
14;15:47:30;5.295
14;15:48:00;5.410
14;15:48:30;5.613
14;15:49:00;5.880
14;15:49:30;6.116
14;15:50:00;6.318
14;15:50:30;6.457
14;15:51:00;6.569
14;15:51:30;6.702
14;15:52:00;6.938
14;15:52:30;7.259
14;15:53:00;7.551
14;15:53:30;7.696
14;15:54:00;7.724
14;15:54:30;7.690
14;15:55:00;7.651
14;15:55:30;7.617
14;15:56:00;7.662
14;15:56:30;7.837
14;15:57:00;8.088
14;15:57:30;8.320
14;15:58:00;8.509
14;15:58:30;8.685
14;15:59:00;8.884
14;15:59:30;9.095
14;16:00:00;9.301
14;16:00:30;9.521
14;16:01:00;9.753
14;16:01:30;9.944
